Entity;Week;Day;Flights;Day 2019;Flights 2019 (Reference);% vs 2019 (Daily)
Italy;18;2020-04-30;285;2019-05-02;3731;-92,36%
Italy;18;2020-05-01;173;2019-05-03;4034;-95,71%
Italy;18;2020-05-02;164;2019-05-04;3708;-95,58%
Italy;18;2020-05-03;196;2019-05-05;3768;-94,80%
Italy;19;2020-05-04;303;2019-05-06;3899;-92,23%
Italy;19;2020-05-05;305;2019-05-07;3809;-91,99%
Italy;19;2020-05-06;302;2019-05-08;3863;-92,18%
Italy;19;2020-05-07;324;2019-05-09;3725;-91,30%
Italy;19;2020-05-08;311;2019-05-10;4190;-92,58%
Italy;19;2020-05-09;226;2019-05-11;3754;-93,98%
Italy;19;2020-05-10;209;2019-05-12;3805;-94,51%
Italy;20;2020-05-11;347;2019-05-13;3835;-90,95%
Italy;20;2020-05-12;337;2019-05-14;3661;-90,79%
Italy;20;2020-05-13;316;2019-05-15;3796;-91,68%
Italy;20;2020-05-14;341;2019-05-16;3801;-91,03%
Italy;20;2020-05-15;378;2019-05-17;4025;-90,61%
Italy;20;2020-05-16;256;2019-05-18;3685;-93,05%
Italy;20;2020-05-17;232;2019-05-19;3819;-93,93%
Italy;21;2020-05-18;372;2019-05-20;3827;-90,28%
Italy;21;2020-05-19;321;2019-05-21;3031;-89,41%
Italy;21;2020-05-20;373;2019-05-22;3848;-90,31%
Italy;21;2020-05-21;394;2019-05-23;3830;-89,71%
Italy;21;2020-05-22;343;2019-05-24;4105;-91,64%
Italy;21;2020-05-23;248;2019-05-25;3796;-93,47%
Italy;21;2020-05-24;246;2019-05-26;3858;-93,62%
Italy;22;2020-05-25;375;2019-05-27;3927;-90,45%
Italy;22;2020-05-26;370;2019-05-28;3713;-90,04%
Italy;22;2020-05-27;416;2019-05-29;4004;-89,61%
Italy;22;2020-05-28;398;2019-05-30;3950;-89,92%
Italy;22;2020-05-29;365;2019-05-31;4171;-91,25%
Italy;22;2020-05-30;239;2019-06-01;3965;-93,97%
Italy;22;2020-05-31;230;2019-06-02;4201;-94,53%
Italy;23;2020-06-01;351;2019-06-03;4078;-91,39%
Italy;23;2020-06-02;278;2019-06-04;3903;-92,88%
Italy;23;2020-06-03;581;2019-06-05;4070;-85,72%
Italy;23;2020-06-04;541;2019-06-06;3995;-86,46%
Italy;23;2020-06-05;575;2019-06-07;4354;-86,79%
Italy;23;2020-06-06;403;2019-06-08;4156;-90,30%
Italy;23;2020-06-07;421;2019-06-09;4157;-89,87%
Italy;24;2020-06-08;509;2019-06-10;4252;-88,03%
Italy;24;2020-06-09;534;2019-06-11;4032;-86,76%
Italy;24;2020-06-10;538;2019-06-12;4193;-87,17%
Italy;24;2020-06-11;560;2019-06-13;4148;-86,50%
Italy;24;2020-06-12;565;2019-06-14;4456;-87,32%
Italy;24;2020-06-13;411;2019-06-15;4203;-90,22%
Italy;24;2020-06-14;436;2019-06-16;4347;-89,97%
Italy;25;2020-06-15;688;2019-06-17;4301;-84,00%
Italy;25;2020-06-16;609;2019-06-18;4059;-85,00%
Italy;25;2020-06-17;632;2019-06-19;4239;-85,09%
Italy;25;2020-06-18;742;2019-06-20;4182;-82,26%
Italy;25;2020-06-19;732;2019-06-21;4527;-83,83%
Italy;25;2020-06-20;596;2019-06-22;4261;-86,01%
Italy;25;2020-06-21;688;2019-06-23;4412;-84,41%
Italy;26;2020-06-22;843;2019-06-24;4362;-80,67%
Italy;26;2020-06-23;779;2019-06-25;4142;-81,19%
Italy;26;2020-06-24;785;2019-06-26;4334;-81,89%
Italy;26;2020-06-25;897;2019-06-27;4336;-79,31%
Italy;26;2020-06-26;927;2019-06-28;4697;-80,26%
Italy;26;2020-06-27;725;2019-06-29;4410;-83,56%
Italy;26;2020-06-28;782;2019-06-30;4552;-82,82%
Italy;27;2020-06-29;915;2019-07-01;4604;-80,13%
Italy;27;2020-06-30;850;2019-07-02;4224;-79,88%
Italy;27;2020-07-01;1342;2019-07-03;4423;-69,66%
Italy;27;2020-07-02;1350;2019-07-04;4375;-69,14%
Italy;27;2020-07-03;1724;2019-07-05;4639;-62,84%
Italy;27;2020-07-04;1457;2019-07-06;4398;-66,87%
Italy;27;2020-07-05;1601;2019-07-07;4543;-64,76%
Italy;28;2020-07-06;1545;2019-07-08;4568;-66,18%
Italy;28;2020-07-07;1266;2019-07-09;4355;-70,93%
Italy;28;2020-07-08;1461;2019-07-10;4426;-66,99%
Italy;28;2020-07-09;1481;2019-07-11;4427;-66,55%
Italy;28;2020-07-10;1817;2019-07-12;4695;-61,30%
Italy;28;2020-07-11;1510;2019-07-13;4463;-66,17%
Italy;28;2020-07-12;1638;2019-07-14;4547;-63,98%
Italy;29;2020-07-13;1656;2019-07-15;4576;-63,81%
Italy;29;2020-07-14;1462;2019-07-16;4310;-66,08%
Italy;29;2020-07-15;1643;2019-07-17;4454;-63,11%
Italy;29;2020-07-16;1645;2019-07-18;4393;-62,55%
Italy;29;2020-07-17;1953;2019-07-19;4673;-58,21%
Italy;29;2020-07-18;1730;2019-07-20;4496;-61,52%
Italy;29;2020-07-19;1814;2019-07-21;4523;-59,89%
Italy;30;2020-07-20;1794;2019-07-22;4510;-60,22%
Italy;30;2020-07-21;1548;2019-07-23;4352;-64,43%
Italy;30;2020-07-22;1658;2019-07-24;4394;-62,27%
Italy;30;2020-07-23;1727;2019-07-25;4309;-59,92%
Italy;30;2020-07-24;2021;2019-07-26;4516;-55,25%
Italy;30;2020-07-25;1876;2019-07-27;4428;-57,63%
Italy;30;2020-07-26;1939;2019-07-28;4570;-57,57%
Italy;31;2020-07-27;1882;2019-07-29;4513;-58,30%
Italy;31;2020-07-28;1631;2019-07-30;4298;-62,05%
Italy;31;2020-07-29;1736;2019-07-31;4419;-60,72%
Italy;31;2020-07-30;1773;2019-08-01;4411;-59,81%
Italy;31;2020-07-31;2182;2019-08-02;4577;-52,33%
Italy;31;2020-08-01;2332;2019-08-03;4574;-49,02%
Italy;31;2020-08-02;2351;2019-08-04;4457;-47,25%
Italy;32;2020-08-03;2226;2019-08-05;4443;-49,90%
Italy;32;2020-08-04;1940;2019-08-06;4227;-54,10%
Italy;32;2020-08-05;2048;2019-08-07;4263;-51,96%
Italy;32;2020-08-06;2102;2019-08-08;4222;-50,21%
Italy;32;2020-08-07;2377;2019-08-09;4542;-47,67%
Italy;32;2020-08-08;2352;2019-08-10;4539;-48,18%
Italy;32;2020-08-09;2357;2019-08-11;4434;-46,84%
Italy;33;2020-08-10;2169;2019-08-12;4337;-49,99%
Italy;33;2020-08-11;1913;2019-08-13;4075;-53,06%
Italy;33;2020-08-12;1995;2019-08-14;4201;-52,51%
Italy;33;2020-08-13;2043;2019-08-15;4059;-49,67%
Italy;33;2020-08-14;2310;2019-08-16;4472;-48,35%
Italy;33;2020-08-15;2271;2019-08-17;4449;-48,95%
Italy;33;2020-08-16;2456;2019-08-18;4484;-45,23%
Italy;34;2020-08-17;2258;2019-08-19;4300;-47,49%
Italy;34;2020-08-18;1939;2019-08-20;4132;-53,07%
Italy;34;2020-08-19;2008;2019-08-21;4169;-51,83%
Italy;34;2020-08-20;2085;2019-08-22;4151;-49,77%
Italy;34;2020-08-21;2355;2019-08-23;4452;-47,10%
Italy;34;2020-08-22;2362;2019-08-24;4364;-45,88%
Italy;34;2020-08-23;2464;2019-08-25;4383;-43,78%
Italy;35;2020-08-24;2276;2019-08-26;4393;-48,19%
Italy;35;2020-08-25;1924;2019-08-27;4116;-53,26%
Italy;35;2020-08-26;2011;2019-08-28;4323;-53,48%
Italy;35;2020-08-27;2149;2019-08-29;4230;-49,20%
Italy;35;2020-08-28;2393;2019-08-30;4577;-47,72%
Italy;35;2020-08-29;2326;2019-08-31;4448;-47,71%
Italy;35;2020-08-30;2519;2019-09-01;4389;-42,61%
Italy;36;2020-08-31;2335;2019-09-02;4295;-45,63%
Italy;36;2020-09-01;1806;2019-09-03;4135;-56,32%
Italy;36;2020-09-02;1788;2019-09-04;4262;-58,05%
Italy;36;2020-09-03;2022;2019-09-05;4161;-51,41%
Italy;36;2020-09-04;2240;2019-09-06;4246;-47,24%
Italy;36;2020-09-05;2022;2019-09-07;4266;-52,60%
Italy;36;2020-09-06;2270;2019-09-08;4438;-48,85%
Italy;37;2020-09-07;2097;2019-09-09;4247;-50,62%
Italy;37;2020-09-08;1720;2019-09-10;3954;-56,50%
Italy;37;2020-09-09;1822;2019-09-11;4163;-56,23%
Italy;37;2020-09-10;1997;2019-09-12;4173;-52,14%
Italy;37;2020-09-11;2087;2019-09-13;4424;-52,83%
Italy;37;2020-09-12;1823;2019-09-14;4142;-55,99%
Italy;37;2020-09-13;2192;2019-09-15;4399;-50,17%
Italy;38;2020-09-14;1953;2019-09-16;4199;-53,49%
Italy;38;2020-09-15;1579;2019-09-17;4003;-60,55%
Italy;38;2020-09-16;1586;2019-09-18;4184;-62,09%
Italy;38;2020-09-17;1716;2019-09-19;4127;-58,42%
Italy;38;2020-09-18;2080;2019-09-20;4405;-52,78%
Italy;38;2020-09-19;1744;2019-09-21;4104;-57,50%
Italy;38;2020-09-20;2090;2019-09-22;4236;-50,66%
Italy;39;2020-09-21;1938;2019-09-23;4204;-53,90%
Italy;39;2020-09-22;1491;2019-09-24;3945;-62,21%
Italy;39;2020-09-23;1552;2019-09-25;4141;-62,52%
Italy;39;2020-09-24;1784;2019-09-26;4098;-56,47%
Italy;39;2020-09-25;2061;2019-09-27;4232;-51,30%
Italy;39;2020-09-26;1745;2019-09-28;4027;-56,67%
Italy;39;2020-09-27;1967;2019-09-29;4135;-52,43%
Italy;40;2020-09-28;1879;2019-09-30;4049;-53,59%
Italy;40;2020-09-29;1547;2019-10-01;3755;-58,80%
Italy;40;2020-09-30;1611;2019-10-02;3854;-58,20%
Italy;40;2020-10-01;1609;2019-10-03;3882;-58,55%
Italy;40;2020-10-02;1837;2019-10-04;4042;-54,55%
Italy;40;2020-10-03;1538;2019-10-05;3780;-59,31%
Italy;40;2020-10-04;1691;2019-10-06;3895;-56,59%
Italy;41;2020-10-05;1670;2019-10-07;3824;-56,33%
Italy;41;2020-10-06;1295;2019-10-08;3613;-64,16%
Italy;41;2020-10-07;1393;2019-10-09;3533;-60,57%
Italy;41;2020-10-08;1520;2019-10-10;3748;-59,45%
Italy;41;2020-10-09;1894;2019-10-11;4006;-52,72%
Italy;41;2020-10-10;1533;2019-10-12;3714;-58,72%
Italy;41;2020-10-11;1741;2019-10-13;3829;-54,53%
Italy;42;2020-10-12;1685;2019-10-14;3813;-55,81%
Italy;42;2020-10-13;1294;2019-10-15;3576;-63,81%
Italy;42;2020-10-14;1335;2019-10-16;3634;-63,26%
Italy;42;2020-10-15;1462;2019-10-17;3703;-60,52%
Italy;42;2020-10-16;1861;2019-10-18;3911;-52,42%
Italy;42;2020-10-17;1517;2019-10-19;3603;-57,90%
Italy;42;2020-10-18;1638;2019-10-20;3692;-55,63%
Italy;43;2020-10-19;1606;2019-10-21;3757;-57,25%
Italy;43;2020-10-20;1197;2019-10-22;3565;-66,42%
Italy;43;2020-10-21;1225;2019-10-23;3732;-67,18%
Italy;43;2020-10-22;1372;2019-10-24;3680;-62,72%
Italy;43;2020-10-23;1665;2019-10-25;3140;-46,97%
Italy;43;2020-10-24;1348;2019-10-26;3642;-62,99%
Italy;43;2020-10-25;1543;2019-10-27;3359;-54,06%
Italy;44;2020-10-26;1479;2019-10-28;3428;-56,86%
Italy;44;2020-10-27;1132;2019-10-29;3120;-63,72%
Italy;44;2020-10-28;1215;2019-10-30;3206;-62,10%
Italy;44;2020-10-29;1303;2019-10-31;3325;-60,81%
Italy;44;2020-10-30;1595;2019-11-01;3234;-50,68%
Italy;44;2020-10-31;1184;2019-11-02;2827;-58,12%
Italy;44;2020-11-01;1457;2019-11-03;3305;-55,92%
Italy;45;2020-11-02;1410;2019-11-04;3408;-58,63%
Italy;45;2020-11-03;1054;2019-11-05;3048;-65,42%
Italy;45;2020-11-04;1079;2019-11-06;2959;-63,53%
Italy;45;2020-11-05;1110;2019-11-07;3119;-64,41%
Italy;45;2020-11-06;1379;2019-11-08;3344;-58,76%
Italy;45;2020-11-07;870;2019-11-09;2670;-67,42%
Italy;45;2020-11-08;1219;2019-11-10;3118;-60,90%
Italy;46;2020-11-09;1127;2019-11-11;3273;-65,57%
Italy;46;2020-11-10;834;2019-11-12;2776;-69,96%
Italy;46;2020-11-11;876;2019-11-13;2881;-69,59%
Italy;46;2020-11-12;900;2019-11-14;3100;-70,97%
Italy;46;2020-11-13;1158;2019-11-15;3395;-65,89%
Italy;46;2020-11-14;686;2019-11-16;2645;-74,06%
Italy;46;2020-11-15;940;2019-11-17;3077;-69,45%
Italy;47;2020-11-16;924;2019-11-18;3233;-71,42%
Italy;47;2020-11-17;753;2019-11-19;2784;-72,95%
Italy;47;2020-11-18;748;2019-11-20;2871;-73,95%
Italy;47;2020-11-19;805;2019-11-21;2979;-72,98%
Italy;47;2020-11-20;968;2019-11-22;3377;-71,34%
Italy;47;2020-11-21;592;2019-11-23;2640;-77,58%
Italy;47;2020-11-22;680;2019-11-24;3030;-77,56%
Italy;48;2020-11-23;700;2019-11-25;2735;-74,41%
Italy;48;2020-11-24;557;2019-11-26;2826;-80,29%
Italy;48;2020-11-25;611;2019-11-27;2825;-78,37%
Italy;48;2020-11-26;682;2019-11-28;3021;-77,42%
Italy;48;2020-11-27;846;2019-11-29;3324;-74,55%
Italy;48;2020-11-28;498;2019-11-30;2599;-80,84%
Italy;48;2020-11-29;670;2019-12-01;3006;-77,71%
Italy;49;2020-11-30;822;2019-12-02;3188;-74,22%
Italy;49;2020-12-01;592;2019-12-03;2862;-79,32%
Italy;49;2020-12-02;656;2019-12-04;2907;-77,43%
Italy;49;2020-12-03;722;2019-12-05;2952;-75,54%
Italy;49;2020-12-04;968;2019-12-06;3276;-70,45%
Italy;49;2020-12-05;583;2019-12-07;2613;-77,69%
Italy;49;2020-12-06;709;2019-12-08;3044;-76,71%
Italy;50;2020-12-07;777;2019-12-09;3244;-76,05%
Italy;50;2020-12-08;561;2019-12-10;2815;-80,07%
Italy;50;2020-12-09;716;2019-12-11;2924;-75,51%
Italy;50;2020-12-10;779;2019-12-12;3045;-74,42%
Italy;50;2020-12-11;982;2019-12-13;2946;-66,67%
Italy;50;2020-12-12;632;2019-12-14;2677;-76,39%
Italy;50;2020-12-13;786;2019-12-15;3019;-73,96%
Italy;51;2020-12-14;881;2019-12-16;3222;-72,66%
Italy;51;2020-12-15;743;2019-12-17;2880;-74,20%
Italy;51;2020-12-16;814;2019-12-18;3070;-73,49%
Italy;51;2020-12-17;1076;2019-12-19;3324;-67,63%
Italy;51;2020-12-18;1565;2019-12-20;3526;-55,62%
Italy;51;2020-12-19;1308;2019-12-21;3111;-57,96%
Italy;51;2020-12-20;1352;2019-12-22;3268;-58,63%
Italy;52;2020-12-21;1161;2019-12-23;3294;-64,75%
Italy;52;2020-12-22;1096;2019-12-24;2488;-55,95%
Italy;52;2020-12-23;1292;2019-12-25;1399;-7,65%
Italy;52;2020-12-24;908;2019-12-26;2834;-67,96%
Italy;52;2020-12-25;294;2019-12-27;3230;-90,90%
Italy;52;2020-12-26;564;2019-12-28;2987;-81,12%
Italy;52;2020-12-27;1067;2019-12-29;3180;-66,45%
Italy;53;2020-12-28;996;2019-12-30;3203;-68,90%
Italy;53;2020-12-29;793;2019-12-31;2505;-68,34%
Italy;53;2020-12-30;916;2020-01-01;2564;-64,27%
Italy;53;2020-12-31;511;2020-01-02;3197;-84,02%
Latvia;1;2020-01-01;203;2019-01-02;204;-0,49%
Latvia;1;2020-01-02;245;2019-01-03;239;2,51%
Latvia;1;2020-01-03;251;2019-01-04;236;6,36%
Latvia;1;2020-01-04;189;2019-01-05;167;13,17%
Latvia;1;2020-01-05;202;2019-01-06;177;14,12%
Latvia;2;2020-01-06;236;2019-01-07;223;5,83%
Latvia;2;2020-01-07;220;2019-01-08;207;6,28%
Latvia;2;2020-01-08;213;2019-01-09;207;2,90%
Latvia;2;2020-01-09;221;2019-01-10;226;-2,21%
Latvia;2;2020-01-10;238;2019-01-11;230;3,48%
Latvia;2;2020-01-11;170;2019-01-12;165;3,03%
Latvia;2;2020-01-12;199;2019-01-13;178;11,80%
Latvia;3;2020-01-13;229;2019-01-14;213;7,51%
Latvia;3;2020-01-14;198;2019-01-15;204;-2,94%
Latvia;3;2020-01-15;195;2019-01-16;199;-2,01%
Latvia;3;2020-01-16;211;2019-01-17;213;-0,94%
Latvia;3;2020-01-17;229;2019-01-18;224;2,23%
Latvia;3;2020-01-18;165;2019-01-19;153;7,84%
Latvia;3;2020-01-19;193;2019-01-20;170;13,53%
Latvia;4;2020-01-20;219;2019-01-21;212;3,30%
Latvia;4;2020-01-21;194;2019-01-22;201;-3,48%
Latvia;4;2020-01-22;197;2019-01-23;201;-1,99%
Latvia;4;2020-01-23;213;2019-01-24;218;-2,29%
Latvia;4;2020-01-24;246;2019-01-25;226;8,85%
Latvia;4;2020-01-25;165;2019-01-26;160;3,13%
Latvia;4;2020-01-26;191;2019-01-27;176;8,52%
Latvia;5;2020-01-27;223;2019-01-28;209;6,70%
Latvia;5;2020-01-28;192;2019-01-29;190;1,05%
Latvia;5;2020-01-29;201;2019-01-30;207;-2,90%
Latvia;5;2020-01-30;211;2019-01-31;208;1,44%
Latvia;5;2020-01-31;244;2019-02-01;223;9,42%
Latvia;5;2020-02-01;185;2019-02-02;161;14,91%
Latvia;5;2020-02-02;202;2019-02-03;176;14,77%
Latvia;6;2020-02-03;217;2019-02-04;209;3,83%
Latvia;6;2020-02-04;200;2019-02-05;200;0,00%
Latvia;6;2020-02-05;202;2019-02-06;198;2,02%
Latvia;6;2020-02-06;211;2019-02-07;210;0,48%
Latvia;6;2020-02-07;232;2019-02-08;220;5,45%
Latvia;6;2020-02-08;187;2019-02-09;155;20,65%
Latvia;6;2020-02-09;186;2019-02-10;178;4,49%
Latvia;7;2020-02-10;216;2019-02-11;210;2,86%
Latvia;7;2020-02-11;185;2019-02-12;189;-2,12%
Latvia;7;2020-02-12;198;2019-02-13;189;4,76%
Latvia;7;2020-02-13;223;2019-02-14;207;7,73%
Latvia;7;2020-02-14;229;2019-02-15;218;5,05%
Latvia;7;2020-02-15;175;2019-02-16;154;13,64%
Latvia;7;2020-02-16;201;2019-02-17;175;14,86%
Latvia;8;2020-02-17;215;2019-02-18;218;-1,38%
Latvia;8;2020-02-18;191;2019-02-19;193;-1,04%
Latvia;8;2020-02-19;204;2019-02-20;197;3,55%
Latvia;8;2020-02-20;229;2019-02-21;220;4,09%
Latvia;8;2020-02-21;226;2019-02-22;227;-0,44%
Latvia;8;2020-02-22;182;2019-02-23;164;10,98%
Latvia;8;2020-02-23;196;2019-02-24;182;7,69%
Latvia;9;2020-02-24;220;2019-02-25;219;0,46%
Latvia;9;2020-02-25;197;2019-02-26;194;1,55%
Latvia;9;2020-02-26;206;2019-02-27;205;0,49%
Latvia;9;2020-02-27;218;2019-02-28;216;0,93%
Latvia;9;2020-02-28;238;2019-03-01;228;4,39%
Latvia;9;2020-02-29;183;2019-03-02;160;14,38%
Latvia;9;2020-03-01;204;2019-03-03;176;15,91%
Latvia;10;2020-03-02;227;2019-03-04;217;4,61%
Latvia;10;2020-03-03;207;2019-03-05;202;2,48%
Latvia;10;2020-03-04;216;2019-03-06;209;3,35%
Latvia;10;2020-03-05;237;2019-03-07;231;2,60%
Latvia;10;2020-03-06;235;2019-03-08;233;0,86%
Latvia;10;2020-03-07;183;2019-03-09;167;9,58%
Latvia;10;2020-03-08;205;2019-03-10;179;14,53%
Latvia;11;2020-03-09;231;2019-03-11;220;5,00%
Latvia;11;2020-03-10;217;2019-03-12;206;5,34%
Latvia;11;2020-03-11;217;2019-03-13;207;4,83%
Latvia;11;2020-03-12;228;2019-03-14;230;-0,87%
Latvia;11;2020-03-13;234;2019-03-15;233;0,43%
Latvia;11;2020-03-14;179;2019-03-16;163;9,82%
Latvia;11;2020-03-15;207;2019-03-17;185;11,89%
Latvia;12;2020-03-16;250;2019-03-18;216;15,74%
Latvia;12;2020-03-17;28;2019-03-19;202;-86,14%
Latvia;12;2020-03-18;18;2019-03-20;203;-91,13%
Latvia;12;2020-03-19;28;2019-03-21;233;-87,98%
Latvia;12;2020-03-20;26;2019-03-22;237;-89,03%
Latvia;12;2020-03-21;15;2019-03-23;157;-90,45%
Latvia;12;2020-03-22;15;2019-03-24;179;-91,62%
Latvia;13;2020-03-23;29;2019-03-25;219;-86,76%
Latvia;13;2020-03-24;17;2019-03-26;202;-91,58%
Latvia;13;2020-03-25;21;2019-03-27;207;-89,86%
Latvia;13;2020-03-26;26;2019-03-28;222;-88,29%
Latvia;13;2020-03-27;23;2019-03-29;232;-90,09%
Latvia;13;2020-03-28;5;2019-03-30;160;-96,88%
Latvia;13;2020-03-29;4;2019-03-31;218;-98,17%
Latvia;14;2020-03-30;24;2019-04-01;245;-90,20%
Latvia;14;2020-03-31;11;2019-04-02;249;-95,58%
Latvia;14;2020-04-01;9;2019-04-03;250;-96,40%
Latvia;14;2020-04-02;8;2019-04-04;254;-96,85%
Latvia;14;2020-04-03;15;2019-04-05;254;-94,09%
Latvia;14;2020-04-04;2;2019-04-06;206;-99,03%
Latvia;14;2020-04-05;3;2019-04-07;215;-98,60%
Latvia;15;2020-04-06;13;2019-04-08;255;-94,90%
Latvia;15;2020-04-07;17;2019-04-09;250;-93,20%
Latvia;15;2020-04-08;11;2019-04-10;256;-95,70%
Latvia;15;2020-04-09;24;2019-04-11;257;-90,66%
Latvia;15;2020-04-10;12;2019-04-12;254;-95,28%
Latvia;15;2020-04-11;3;2019-04-13;208;-98,56%
Latvia;15;2020-04-12;2;2019-04-14;212;-99,06%
Latvia;16;2020-04-13;2;2019-04-15;252;-99,21%
Latvia;16;2020-04-14;10;2019-04-16;254;-96,06%
Latvia;16;2020-04-15;17;2019-04-17;261;-93,49%
Latvia;16;2020-04-16;16;2019-04-18;267;-94,01%
Latvia;16;2020-04-17;17;2019-04-19;248;-93,15%
Latvia;16;2020-04-18;9;2019-04-20;216;-95,83%
Latvia;16;2020-04-19;2;2019-04-21;211;-99,05%
Latvia;17;2020-04-20;12;2019-04-22;247;-95,14%
Latvia;17;2020-04-21;11;2019-04-23;263;-95,82%
Latvia;17;2020-04-22;20;2019-04-24;256;-92,19%
Latvia;17;2020-04-23;19;2019-04-25;287;-93,38%
Latvia;17;2020-04-24;18;2019-04-26;262;-93,13%
Latvia;17;2020-04-25;6;2019-04-27;227;-97,36%
Latvia;17;2020-04-26;8;2019-04-28;223;-96,41%
Latvia;18;2020-04-27;16;2019-04-29;255;-93,73%
Latvia;18;2020-04-28;8;2019-04-30;267;-97,00%
Latvia;18;2020-04-29;22;2019-05-01;244;-90,98%
Latvia;18;2020-04-30;11;2019-05-02;267;-95,88%
Latvia;18;2020-05-01;8;2019-05-03;269;-97,03%
Latvia;18;2020-05-02;10;2019-05-04;225;-95,56%
Latvia;18;2020-05-03;5;2019-05-05;235;-97,87%
Latvia;19;2020-05-04;9;2019-05-06;254;-96,46%
Latvia;19;2020-05-05;15;2019-05-07;264;-94,32%
Latvia;19;2020-05-06;27;2019-05-08;258;-89,53%
Latvia;19;2020-05-07;20;2019-05-09;272;-92,65%
Latvia;19;2020-05-08;20;2019-05-10;273;-92,67%
Latvia;19;2020-05-09;8;2019-05-11;223;-96,41%
Latvia;19;2020-05-10;4;2019-05-12;238;-98,32%
Latvia;20;2020-05-11;18;2019-05-13;255;-92,94%
Latvia;20;2020-05-12;26;2019-05-14;263;-90,11%
Latvia;20;2020-05-13;16;2019-05-15;262;-93,89%
Latvia;20;2020-05-14;27;2019-05-16;280;-90,36%
Latvia;20;2020-05-15;16;2019-05-17;280;-94,29%
Latvia;20;2020-05-16;8;2019-05-18;227;-96,48%
Latvia;20;2020-05-17;12;2019-05-19;238;-94,96%
Latvia;21;2020-05-18;20;2019-05-20;258;-92,25%
Latvia;21;2020-05-19;26;2019-05-21;267;-90,26%
Latvia;21;2020-05-20;24;2019-05-22;258;-90,70%
Latvia;21;2020-05-21;25;2019-05-23;290;-91,38%
Latvia;21;2020-05-22;26;2019-05-24;282;-90,78%
Latvia;21;2020-05-23;22;2019-05-25;236;-90,68%
Latvia;21;2020-05-24;19;2019-05-26;237;-91,98%
Latvia;22;2020-05-25;34;2019-05-27;257;-86,77%
Latvia;22;2020-05-26;40;2019-05-28;277;-85,56%
Latvia;22;2020-05-27;40;2019-05-29;261;-84,67%
Latvia;22;2020-05-28;28;2019-05-30;278;-89,93%
Latvia;22;2020-05-29;29;2019-05-31;275;-89,45%
Latvia;22;2020-05-30;19;2019-06-01;232;-91,81%
Latvia;22;2020-05-31;25;2019-06-02;255;-90,20%
Latvia;23;2020-06-01;40;2019-06-03;272;-85,29%
Latvia;23;2020-06-02;31;2019-06-04;281;-88,97%
Latvia;23;2020-06-03;36;2019-06-05;288;-87,50%
Latvia;23;2020-06-04;38;2019-06-06;287;-86,76%
Latvia;23;2020-06-05;32;2019-06-07;291;-89,00%
Latvia;23;2020-06-06;26;2019-06-08;262;-90,08%
Latvia;23;2020-06-07;26;2019-06-09;254;-89,76%
Latvia;24;2020-06-08;38;2019-06-10;272;-86,03%
Latvia;24;2020-06-09;47;2019-06-11;287;-83,62%
Latvia;24;2020-06-10;52;2019-06-12;281;-81,49%
Latvia;24;2020-06-11;50;2019-06-13;293;-82,94%
Latvia;24;2020-06-12;47;2019-06-14;278;-83,09%
Latvia;24;2020-06-13;38;2019-06-15;235;-83,83%
Latvia;24;2020-06-14;50;2019-06-16;249;-79,92%
Latvia;25;2020-06-15;54;2019-06-17;261;-79,31%
Latvia;25;2020-06-16;50;2019-06-18;291;-82,82%
Latvia;25;2020-06-17;62;2019-06-19;271;-77,12%
Latvia;25;2020-06-18;61;2019-06-20;289;-78,89%
Latvia;25;2020-06-19;49;2019-06-21;274;-82,12%
Latvia;25;2020-06-20;52;2019-06-22;234;-77,78%
Latvia;25;2020-06-21;49;2019-06-23;244;-79,92%
Latvia;26;2020-06-22;68;2019-06-24;255;-73,33%
Latvia;26;2020-06-23;51;2019-06-25;284;-82,04%
Latvia;26;2020-06-24;50;2019-06-26;286;-82,52%
Latvia;26;2020-06-25;54;2019-06-27;291;-81,44%
Latvia;26;2020-06-26;63;2019-06-28;277;-77,26%
Latvia;26;2020-06-27;63;2019-06-29;239;-73,64%
Latvia;26;2020-06-28;65;2019-06-30;243;-73,25%
Latvia;27;2020-06-29;75;2019-07-01;276;-72,83%
Latvia;27;2020-06-30;65;2019-07-02;288;-77,43%
Latvia;27;2020-07-01;84;2019-07-03;276;-69,57%
Latvia;27;2020-07-02;86;2019-07-04;293;-70,65%
Latvia;27;2020-07-03;93;2019-07-05;283;-67,14%
Latvia;27;2020-07-04;83;2019-07-06;233;-64,38%
Latvia;27;2020-07-05;84;2019-07-07;244;-65,57%
Latvia;28;2020-07-06;99;2019-07-08;270;-63,33%
Latvia;28;2020-07-07;96;2019-07-09;281;-65,84%
Latvia;28;2020-07-08;92;2019-07-10;271;-66,05%
Latvia;28;2020-07-09;102;2019-07-11;293;-65,19%
Latvia;28;2020-07-10;96;2019-07-12;281;-65,84%
Latvia;28;2020-07-11;75;2019-07-13;235;-68,09%
Latvia;28;2020-07-12;88;2019-07-14;246;-64,23%
Latvia;29;2020-07-13;96;2019-07-15;273;-64,84%
Latvia;29;2020-07-14;104;2019-07-16;286;-63,64%
Latvia;29;2020-07-15;119;2019-07-17;277;-57,04%
Latvia;29;2020-07-16;118;2019-07-18;284;-58,45%
Latvia;29;2020-07-17;112;2019-07-19;289;-61,25%
Latvia;29;2020-07-18;101;2019-07-20;237;-57,38%
Latvia;29;2020-07-19;119;2019-07-21;247;-51,82%
